full_code|main_source|main_code|main_text|sub_source|sub_code|sub_text|sub_sub_source|sub_sub_code|sub_sub_text
V00-Y99_W00-W19_W01|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W01|W01|Fall on same level from slipping, tripping and stumbling
V00-Y99_W00-W19_W03|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W03|W03|Other fall on same level due to collision with another person
V00-Y99_W00-W19_W04|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W04|W04|Fall while being carried or supported by other persons
V00-Y99_W00-W19_W05|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W05|W05|Fall from non-moving wheelchair, nonmotorized scooter and motorized mobility scooter
V00-Y99_W00-W19_W06|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W06|W06|Fall from bed
V00-Y99_W00-W19_W07|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W07|W07|Fall from chair
V00-Y99_W00-W19_W08|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W08|W08|Fall from other furniture
V00-Y99_W00-W19_W09|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W09|W09|Fall on and from playground equipment
V00-Y99_W00-W19_W10|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W10|W10|Fall on and from stairs and steps
V00-Y99_W00-W19_W11|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W11|W11|Fall on and from ladder
V00-Y99_W00-W19_W12|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W12|W12|Fall on and from scaffolding
V00-Y99_W00-W19_W13|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W13|W13|Fall from, out of or through building or structure
V00-Y99_W00-W19_W14|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W14|W14|Fall from tree
V00-Y99_W00-W19_W15|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W15|W15|Fall from cliff
V00-Y99_W00-W19_W16|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W16|W16|Fall, jump or diving into water
V00-Y99_W00-W19_W17|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W17|W17|Other fall from one level to another
V00-Y99_W00-W19_W18|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W18|W18|Other slipping, tripping and stumbling and falls
V00-Y99_W00-W19_W19|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19|W00-W19|Slipping, tripping, stumbling and falls|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W00-W19/W19|W19|Unspecified fall
V00-Y99_W20-W49_W20|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W20|W20|Struck by thrown, projected or falling object
V00-Y99_W20-W49_W21|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W21|W21|Striking against or struck by sports equipment
V00-Y99_W20-W49_W22|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W22|W22|Striking against or struck by other objects
V00-Y99_W20-W49_W23|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W23|W23|Caught, crushed, jammed or pinched in or between objects
V00-Y99_W20-W49_W24|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W24|W24|Contact with lifting and transmission devices, not elsewhere classified
V00-Y99_W20-W49_W25|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W25|W25|Contact with sharp glass
V00-Y99_W20-W49_W26|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W26|W26|Contact with other sharp objects
V00-Y99_W20-W49_W27|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W27|W27|Contact with nonpowered hand tool
V00-Y99_W20-W49_W28|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W28|W28|Contact with powered lawn mower
V00-Y99_W20-W49_W29|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W29|W29|Contact with other powered hand tools and household machinery
V00-Y99_W20-W49_W30|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W30|W30|Contact with agricultural machinery
V00-Y99_W20-W49_W31|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W31|W31|Contact with other and unspecified machinery
V00-Y99_W20-W49_W32|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W32|W32|Accidental handgun discharge and malfunction
V00-Y99_W20-W49_W33|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W33|W33|Accidental rifle, shotgun and larger firearm discharge and malfunction
V00-Y99_W20-W49_W34|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W34|W34|Accidental discharge and malfunction from other and unspecified firearms and guns
V00-Y99_W20-W49_W35|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W35|W35|Explosion and rupture of boiler
V00-Y99_W20-W49_W36|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W36|W36|Explosion and rupture of gas cylinder
V00-Y99_W20-W49_W37|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W37|W37|Explosion and rupture of pressurized tire, pipe or hose
V00-Y99_W20-W49_W38|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W38|W38|Explosion and rupture of other specified pressurized devices
V00-Y99_W20-W49_W39|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W39|W39|Discharge of firework
V00-Y99_W20-W49_W40|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W40|W40|Explosion of other materials
V00-Y99_W20-W49_W42|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W42|W42|Exposure to noise
V00-Y99_W20-W49_W44|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W44|W44|Foreign body entering into or through a natural orifice
V00-Y99_W20-W49_W45|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W45|W45|Foreign body or object entering through skin
V00-Y99_W20-W49_W46|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W46|W46|Contact with hypodermic needle
V00-Y99_W20-W49_W49|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49|W20-W49|Exposure to inanimate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W20-W49/W49|W49|Exposure to other inanimate mechanical forces
V00-Y99_W50-W64_W50|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W50|W50|Accidental hit, strike, kick, twist, bite or scratch by another person
V00-Y99_W50-W64_W51|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W51|W51|Accidental striking against or bumped into by another person
V00-Y99_W50-W64_W52|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W52|W52|Crushed, pushed or stepped on by crowd or human stampede
V00-Y99_W50-W64_W53|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W53|W53|Contact with rodent
V00-Y99_W50-W64_W54|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W54|W54|Contact with dog
V00-Y99_W50-W64_W55|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W55|W55|Contact with other mammals
V00-Y99_W50-W64_W56|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W56|W56|Contact with nonvenomous marine animal
V00-Y99_W50-W64_W57|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W57|W57|Bitten or stung by nonvenomous insect and other nonvenomous arthropods
V00-Y99_W50-W64_W58|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W58|W58|Contact with crocodile or alligator
V00-Y99_W50-W64_W59|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W59|W59|Contact with other nonvenomous reptiles
V00-Y99_W50-W64_W60|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W60|W60|Contact with nonvenomous plant thorns and spines and sharp leaves
V00-Y99_W50-W64_W61|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W61|W61|Contact with birds (domestic) (wild)
V00-Y99_W50-W64_W62|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W62|W62|Contact with nonvenomous amphibians
V00-Y99_W50-W64_W64|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64|W50-W64|Exposure to animate mechanical forces|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W50-W64/W64|W64|Exposure to other animate mechanical forces
V00-Y99_W65-W74_W65|https://www.icd10data.com/V00-Y99|V00-Y99|External causes of morbidity|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W65-W74|W65-W74|Accidental non-transport drowning and submersion|https://www.icd10data.com/ICD10CM/Codes/V00-Y99/W65-W74/W65|W65|Accidental drowning and submersion while in bath-tub
